"83","2016-06-21","ARSS","110","18000","39000","0","1500","0.4420"
"84","2016-06-22","ARSS","110","18000","39000","0","1500","0.4420"
"85","2016-06-23","ARSS","110","15000","39000","0","1500","0.4410"
"86","2016-06-24","ARSS","110","15000","39000","0","1500","0.4390"
"87","2016-06-25","ARSS","110","15000","39000","0","1500","0.4380"
"88","2016-06-26","ARSS","110","15000","39000","0","1500","0.4350"
"89","2016-06-27","ARSS","110","15000","39000","0","1500","0.4340"
"90","2016-06-28","ARSS","110","18000","42000","0","1500","0.4320"
"91","2016-06-29","ARSS","110","18000","39000","0","1500","0.4320"
"92","2016-06-30","ARSS","110","15000","39000","0","1500","0.4200"
"93","2016-07-01","ARSS","110","18000","39000","0","1500","0.4380"
"94","2016-07-02","ARSS","110","18000","39000","0","1500","0.4390"
"95","2016-07-03","ARSS","110","15000","39000","0","1500","0.4340"
"96","2016-07-04","ARSS","110","18000","39000","0","1500","0.4430"
"97","2016-07-05","ARSS","110","18000","39000","0","1500","0.4460"
"98","2016-07-06","ARSS","110","21000","39000","0","1500","0.4520"
"99","2016-07-07","ARSS","110","15000","39000","0","1500","0.4500"
"100","2016-07-08","ARSS","110","18000","39000","0","1500","0.4500"
"101","2016-07-09","ARSS","110","21000","36000","0","2400","0.4630"
"102","2016-07-10","ARSS","110","18000","36000","0","2400","0.4640"
"103","2016-07-11","ARSS","110","18000","39000","0","2400","0.4650"
"104","2016-07-12","ARSS","110","18000","36000","0","2400","0.4670"
"105","2016-07-13","ARSS","110","18000","39000","0","2400","0.4680"
"106","2016-07-14","ARSS","110","21000","39000","0","2400","0.4710"
"107","2016-07-15","ARSS","110","18000","39000","0","2400","0.4720"
"108","2016-07-16","ARSS","110","18000","39000","0","2400","0.4730"
"109","2016-07-17","ARSS","110","21000","39000","0","2400","0.4730"
"110","2016-07-18","ARSS","110","21000","39000","0","2400","0.4730"
"111","2016-07-19","ARSS","110","18000","39000","0","2400","0.4750"
"112","2016-07-20","ARSS","110","18000","27000","0","2400","0.4740"
"113","2016-07-21","ARSS","110","18000","39000","0","2400","0.4740"
"114","2016-07-22","ARSS","110","21000","42000","0","2400","0.4740"
"115","2016-07-23","ARSS","110","18000","39000","0","2400","0.4740"
"116","2016-07-24","ARSS","110","18000","42000","0","2400","0.4730"
"117","2016-07-25","ARSS","110","18000","39000","0","2400","0.4720"
"118","2016-07-26","ARSS","110","21000","45000","0","2400","0.4710"
"119","2016-07-27","ARSS","110","21000","42000","0","2400","0.4710"
