"2083","2018-05-12","KRSS","110","90000","93000","0","7500","0.9400"
"2084","2018-05-12","SOLAR","415","0","0","4010","0","0.0000"
"2085","2018-05-13","ARSS","110","57000","57000","0","6300","0.9290"
"2086","2018-05-13","KRSS","110","117000","120000","0","7500","0.9500"
"2087","2018-05-13","SOLAR","415","0","0","3780","0","0.0000"
"2088","2018-05-14","ARSS","110","57000","63000","0","6300","0.9290"
"2089","2018-05-14","KRSS","110","120000","126000","0","7500","0.9500"
"2090","2018-05-14","SOLAR","415","0","0","4200","0","0.0000"
"2091","2018-05-15","ARSS","110","57000","60000","0","6300","0.9290"
"2092","2018-05-15","KRSS","110","108000","114000","0","7500","0.9500"
"2093","2018-05-15","SOLAR","415","0","0","2680","0","0.0000"
"2094","2018-05-16","ARSS","110","69000","72000","0","6300","0.9310"
"2095","2018-05-16","KRSS","110","93000","99000","0","7500","0.9500"
"2096","2018-05-16","SOLAR","415","0","0","3550","0","0.0000"
"2097","2018-05-17","ARSS","110","75000","75000","0","6300","0.9330"
"2098","2018-05-17","KRSS","110","93000","99000","0","7500","0.9500"
"2099","2018-05-17","SOLAR","415","0","0","3810","0","0.0000"
"2100","2018-05-18","ARSS","110","78000","81000","0","6300","0.9350"
"2101","2018-05-18","KRSS","110","93000","96000","0","7500","0.9500"
"2102","2018-05-18","SOLAR","415","0","0","3340","0","0.0000"
"2103","2018-05-19","ARSS","110","63000","69000","0","6300","0.9350"
"2104","2018-05-19","KRSS","110","90000","96000","0","7500","0.9500"
"2105","2018-05-19","SOLAR","415","0","0","3710","0","0.0000"
"2106","2018-05-20","ARSS","110","54000","60000","0","6300","0.9340"
"2107","2018-05-20","KRSS","110","90000","96000","0","7500","0.9400"
"2108","2018-05-20","SOLAR","415","0","0","3760","0","0.0000"
"2109","2018-05-21","ARSS","110","60000","63000","0","6300","0.9340"
"2110","2018-05-21","KRSS","110","93000","96000","0","7500","0.9500"
"2111","2018-05-21","SOLAR","415","0","0","3610","0","0.0000"
"2112","2018-05-22","ARSS","110","72000","75000","0","6300","0.9350"
"2113","2018-05-22","KRSS","110","111000","114000","0","7500","0.9500"
"2114","2018-05-22","SOLAR","415","0","0","3140","0","0.0000"
"2115","2018-05-24","ARSS","110","93000","93000","0","6300","0.9400"
"2116","2018-05-24","KRSS","110","123000","129000","0","7500","0.9500"
"2117","2018-05-24","SOLAR","415","0","0","2340","0","0.0000"
"2118","2018-05-23","ARSS","110","90000","93000","0","6300","0.9370"
"2119","2018-05-23","KRSS","110","111000","111000","0","7500","0.9500"
"2120","2018-05-23","SOLAR","415","0","0","3100","0","0.0000"
"2121","2018-05-25","ARSS","110","111000","111000","0","6900","0.9410"
"2122","2018-05-25","KRSS","110","132000","135000","0","7800","0.9500"
"2123","2018-05-25","SOLAR","415","0","0","3140","0","0.0000"
"2124","2018-05-26","ARSS","110","105000","108000","0","6900","0.9430"
"2125","2018-05-26","KRSS","110","126000","126000","0","8400","0.9500"
"2126","2018-05-26","SOLAR","415","0","0","3760","0","0.0000"
"2127","2018-05-27","ARSS","110","114000","117000","0","7200","0.9450"
"2128","2018-05-27","KRSS","110","132000","132000","0","9000","0.9700"
"2129","2018-05-27","SOLAR","415","0","0","3490","0","0.0000"
"2130","2018-05-28","ARSS","110","117000","120000","0","7200","0.9460"
"2131","2018-05-28","KRSS","110","135000","141000","0","9000","0.9700"
"2132","2018-05-28","SOLAR","415","0","0","3680","0","0.0000"
"2133","2018-05-29","ARSS","110","123000","126000","0","7500","0.9480"
"2134","2018-05-29","KRSS","110","138000","141000","0","9000","0.9700"
"2135","2018-05-29","SOLAR","415","0","0","4370","0","0.0000"
"2136","2018-05-30","ARSS","110","117000","120000","0","7800","0.9640"
"2137","2018-05-30","KRSS","110","135000","135000","0","9600","0.9700"
"2138","2018-05-30","SOLAR","415","0","0","3980","0","0.0000"
"2139","2018-05-31","ARSS","110","117000","120000","0","7800","0.9800"
"2140","2018-05-31","KRSS","110","138000","144000","0","9600","0.9700"
"2141","2018-05-31","SOLAR","415","0","0","4080","0","0.0000"
"2142","2018-06-01","ARSS","110","123000","126000","0","7800","0.9740"
"2143","2018-06-01","KRSS","110","132000","138000","0","9600","0.9700"
"2144","2018-06-01","SOLAR","415","0","0","4120","0","0.0000"
"2145","2018-06-02","ARSS","110","120000","120000","0","7800","0.9750"
"2146","2018-06-02","KRSS","110","132000","135000","0","9600","0.9700"
"2147","2018-06-02","SOLAR","415","0","0","3540","0","0.0000"
